10.220.121.33 - - [20/Jun/2019:09:12:55 -0400] "GET /BannerAdmin/runtime/js/jquery-ui/1.8.23/jquery-ui.js?v=4.4.145.1 HTTP/1.1" 200 92284
10.220.121.33 - - [20/Jun/2019:09:12:56 -0400] "GET /BannerAdmin/runtime/js/jquery.scrollabletab.js?v=4.4.145.1 HTTP/1.1" 200 4398
10.220.121.33 - - [20/Jun/2019:09:12:56 -0400] "GET /BannerAdmin/runtime/js/jquery.upload.js?v=4.4.145.1 HTTP/1.1" 200 1326
10.220.121.33 - - [20/Jun/2019:09:12:56 -0400] "GET /BannerAdmin/runtime/js/jquery-ui/1.8.23/jquery-ui-i18n.js?v=4.4.145.1 HTTP/1.1" 200 15980
10.220.121.33 - - [20/Jun/2019:09:12:56 -0400] "GET /BannerAdmin/runtime/js/jquery.listbox.js?v=4.4.145.1 HTTP/1.1" 200 2927
10.220.121.33 - - [20/Jun/2019:09:12:56 -0400] "GET /BannerAdmin/runtime/js/jquery.inherit.js?v=4.4.145.1 HTTP/1.1" 200 941
10.220.121.33 - - [20/Jun/2019:09:12:56 -0400] "GET /BannerAdmin/runtime/js/jstree/jstree.js?v=4.4.145.1 HTTP/1.1" 200 57061
10.220.121.33 - - [20/Jun/2019:09:12:57 -0400] "GET /BannerAdmin/runtime/js/jquery.xml2json.js?v=4.4.145.1 HTTP/1.1" 200 5308
10.220.121.33 - - [20/Jun/2019:09:12:57 -0400] "GET /BannerAdmin/runtime/js/jquery.soapclient.js?v=4.4.145.1 HTTP/1.1" 200 2374
10.220.121.33 - - [20/Jun/2019:09:12:57 -0400] "GET /BannerAdmin/runtime/js/frames/extra/jquery.frames.validation.js?v=4.4.145.1 HTTP/1.1" 200 637
10.220.121.33 - - [20/Jun/2019:09:12:57 -0400] "GET /BannerAdmin/runtime/js/jquery.blockUI.js?v=4.4.145.1 HTTP/1.1" 200 5806
10.220.121.33 - - [20/Jun/2019:09:12:57 -0400] "GET /BannerAdmin/runtime/js/jquery.inputmask.bundle.min.js?v=4.4.145.1 HTTP/1.1" 200 16663
10.220.121.33 - - [20/Jun/2019:09:12:57 -0400] "GET /BannerAdmin/runtime/js/jquery.dropmenu.js?v=4.4.145.1 HTTP/1.1" 200 1482
10.220.121.33 - - [20/Jun/2019:09:12:58 -0400] "GET /BannerAdmin/runtime/js/frames/extra/jquery.frames.inputmask.js?v=4.4.145.1 HTTP/1.1" 200 395
10.220.121.33 - - [20/Jun/2019:09:12:58 -0400] "GET /BannerAdmin/runtime/js/jquery.tmpl.js?v=4.4.145.1 HTTP/1.1" 200 6602
10.220.121.33 - - [20/Jun/2019:09:12:58 -0400] "GET /BannerAdmin/runtime/js/jquery.cookie.min.js?v=4.4.145.1 HTTP/1.1" 200 1300
10.220.121.33 - - [20/Jun/2019:09:12:58 -0400] "GET /BannerAdmin/runtime/js/jquery.qtip.min.js?v=4.4.145.1 HTTP/1.1" 200 13215
10.220.121.33 - - [20/Jun/2019:09:12:58 -0400] "GET /BannerAdmin/runtime/js/jquery.truncate.min.js?v=4.4.145.1 HTTP/1.1" 200 1220
10.220.121.33 - - [20/Jun/2019:09:12:58 -0400] "GET /BannerAdmin/runtime/js/jquery.ba-resize.js?v=4.4.145.1 HTTP/1.1" 200 3550
10.220.121.33 - - [20/Jun/2019:09:12:58 -0400] "GET /BannerAdmin/runtime/js/validation/jquery.validate.js?v=4.4.145.1 HTTP/1.1" 200 11465
10.220.121.33 - - [20/Jun/2019:09:12:58 -0400] "GET /BannerAdmin/runtime/js/jquery.trap.min.js?v=4.4.145.1 HTTP/1.1" 200 1659
10.220.121.33 - - [20/Jun/2019:09:12:59 -0400] "GET /BannerAdmin/runtime/js/jquery.browsercss.js?v=4.4.145.1 HTTP/1.1" 200 896
10.220.121.33 - - [20/Jun/2019:09:12:59 -0400] "GET /BannerAdmin/runtime/js/doT.min.js?v=4.4.145.1 HTTP/1.1" 200 1565
10.220.121.33 - - [20/Jun/2019:09:12:59 -0400] "GET /BannerAdmin/runtime/js/jquery.event.drag-2.2.js?v=4.4.145.1 HTTP/1.1" 200 4309
10.220.121.33 - - [20/Jun/2019:09:12:59 -0400] "GET /BannerAdmin/runtime/js/big.min.js?v=4.4.145.1 HTTP/1.1" 200 3187
10.220.121.33 - - [20/Jun/2019:09:12:59 -0400] "GET /BannerAdmin/runtime/js/grid/slick.core.js?v=4.4.145.1 HTTP/1.1" 200 3303
10.220.121.33 - - [20/Jun/2019:09:12:59 -0400] "GET /BannerAdmin/runtime/js/jquery.ui.touch-punch.min.js?v=4.4.145.1 HTTP/1.1" 200 1291
10.220.121.33 - - [20/Jun/2019:09:12:59 -0400] "GET /BannerAdmin/runtime/js/grid/plugins/slick.rowselectionmodel.js?v=4.4.145.1 HTTP/1.1" 200 1472
10.220.121.33 - - [20/Jun/2019:09:13:00 -0400] "GET /BannerAdmin/runtime/js/defiant.min.js?v=4.4.145.1 HTTP/1.1" 200 4459
10.220.121.33 - - [20/Jun/2019:09:13:00 -0400] "GET /BannerAdmin/runtime/js/grid/slick.grid.js?v=4.4.145.1 HTTP/1.1" 200 33233
10.220.121.33 - - [20/Jun/2019:09:13:00 -0400] "GET /BannerAdmin/runtime/js/jquery.frames.min.js?v=4.4.145.1 HTTP/1.1" 200 126003
10.220.121.33 - - [20/Jun/2019:09:13:00 -0400] "GET /BannerAdmin/runtime/js/grid/slick.groupitemmetadataprovider.js?v=4.4.145.1 HTTP/1.1" 200 1376
10.220.121.33 - - [20/Jun/2019:09:13:00 -0400] "GET /BannerAdmin/runtime/js/grid/slick.dataview.js?v=4.4.145.1 HTTP/1.1" 200 7343
10.220.121.33 - - [20/Jun/2019:09:13:00 -0400] "GET /BannerAdmin/runtime/js/jquery.scrollabletab.js?v=4.4.145.1 HTTP/1.1" 200 4398
10.220.121.33 - - [20/Jun/2019:09:13:01 -0400] "GET /BannerAdmin/config.xml?v=4.4.145.1 HTTP/1.1" 200 13406
10.220.121.33 - - [20/Jun/2019:09:13:01 -0400] "GET /BannerAdmin/runtime/js/jquery.upload.js?v=4.4.145.1 HTTP/1.1" 200 1326
10.220.121.33 - - [20/Jun/2019:09:13:01 -0400] "GET /BannerAdmin/runtime/js/jquery.listbox.js?v=4.4.145.1 HTTP/1.1" 200 2927
10.220.121.33 - - [20/Jun/2019:09:13:01 -0400] "GET /BannerAdmin.ws/saml/login/initialize HTTP/1.1" 302 -
10.220.121.33 - - [20/Jun/2019:09:13:01 -0400] "GET /favicon.ico HTTP/1.1" 404 -
10.220.121.33 - - [20/Jun/2019:09:13:01 -0400] "GET /BannerAdmin/runtime/js/jstree/jstree.js?v=4.4.145.1 HTTP/1.1" 200 57061
10.220.121.33 - - [20/Jun/2019:09:13:02 -0400] "POST /BannerAdmin.ws/saml/SSO HTTP/1.1" 302 -
10.220.121.33 - - [20/Jun/2019:09:13:02 -0400] "GET /BannerAdmin/runtime/js/frames/extra/jquery.frames.validation.js?v=4.4.145.1 HTTP/1.1" 200 637
10.220.121.33 - - [20/Jun/2019:09:13:02 -0400] "GET /BannerAdmin.ws/ HTTP/1.1" 200 326
10.220.121.33 - - [20/Jun/2019:09:13:02 -0400] "GET /BannerAdmin/runtime/js/jquery.inputmask.bundle.min.js?v=4.4.145.1 HTTP/1.1" 200 16663
10.220.121.33 - - [20/Jun/2019:09:13:02 -0400] "GET /BannerAdmin/runtime/img/loader.gif HTTP/1.1" 304 -
10.220.121.33 - - [20/Jun/2019:09:13:02 -0400] "GET /BannerAdmin/runtime/js/frames/extra/jquery.frames.inputmask.js?v=4.4.145.1 HTTP/1.1" 200 395
10.220.121.33 - - [20/Jun/2019:09:13:02 -0400] "GET /BannerAdmin/runtime/js/jquery.cookie.min.js?v=4.4.145.1 HTTP/1.1" 200 1300
10.220.121.33 - - [20/Jun/2019:09:13:03 -0400] "GET /BannerAdmin/runtime/js/jquery.ba-resize.js?v=4.4.145.1 HTTP/1.1" 200 3550
10.220.121.33 - - [20/Jun/2019:09:13:03 -0400] "GET /BannerAdmin/runtime/js/jquery.trap.min.js?v=4.4.145.1 HTTP/1.1" 200 1659
